CMDLINE /home/r0b00sj/.conda/envs/capstone/bin/python fit_gensim_lda.py
MEM 686.562500 1522638530.1423
MEM 686.562500 1522638530.2427
MEM 686.562500 1522638530.3430
MEM 686.562500 1522638530.4434
MEM 686.562500 1522638530.5455
MEM 686.562500 1522638530.6458
MEM 686.562500 1522638530.7462
MEM 686.562500 1522638530.8465
MEM 686.562500 1522638530.9469
MEM 686.562500 1522638531.0483
MEM 686.562500 1522638531.1486
MEM 686.562500 1522638531.2499
MEM 686.562500 1522638531.3504
MEM 686.562500 1522638531.4507
MEM 686.562500 1522638531.5510
MEM 686.562500 1522638531.6514
MEM 686.562500 1522638531.7518
MEM 686.562500 1522638531.8521
MEM 686.562500 1522638531.9525
MEM 686.562500 1522638532.0528
MEM 686.562500 1522638532.1532
MEM 686.562500 1522638532.2536
MEM 686.562500 1522638532.3539
MEM 686.562500 1522638532.4544
MEM 686.562500 1522638532.5547
MEM 686.562500 1522638532.6550
MEM 686.562500 1522638532.7554
MEM 686.562500 1522638532.8558
MEM 686.562500 1522638532.9561
MEM 686.562500 1522638533.0565
MEM 686.562500 1522638533.1569
MEM 686.562500 1522638533.2573
MEM 686.562500 1522638533.3576
MEM 686.562500 1522638533.4581
MEM 686.562500 1522638533.5585
MEM 686.562500 1522638533.6589
MEM 686.562500 1522638533.7592
MEM 686.562500 1522638533.8596
MEM 686.562500 1522638533.9600
MEM 686.562500 1522638534.0604
MEM 686.562500 1522638534.1608
MEM 686.562500 1522638534.2612
MEM 686.562500 1522638534.3615
MEM 686.562500 1522638534.4619
MEM 686.562500 1522638534.5623
MEM 686.562500 1522638534.6627
MEM 686.562500 1522638534.7635
MEM 686.562500 1522638534.8638
MEM 686.562500 1522638534.9642
MEM 686.562500 1522638535.0659
MEM 686.562500 1522638535.1663
MEM 686.562500 1522638535.2667
MEM 686.562500 1522638535.3670
MEM 686.562500 1522638535.4674
MEM 686.562500 1522638535.5679
MEM 686.562500 1522638535.6683
MEM 686.562500 1522638535.7687
MEM 686.562500 1522638535.8690
MEM 686.562500 1522638535.9694
MEM 686.562500 1522638536.0699
MEM 686.562500 1522638536.1702
MEM 686.562500 1522638536.2706
MEM 686.562500 1522638536.3710
MEM 686.562500 1522638536.4714
MEM 686.562500 1522638536.5718
MEM 686.562500 1522638536.6721
MEM 686.562500 1522638536.7725
MEM 686.562500 1522638536.8729
MEM 686.562500 1522638536.9732
MEM 686.562500 1522638537.0736
MEM 686.562500 1522638537.1740
MEM 686.562500 1522638537.2743
MEM 686.562500 1522638537.3747
MEM 686.562500 1522638537.4750
MEM 686.562500 1522638537.5754
MEM 686.562500 1522638537.6774
MEM 686.562500 1522638537.7779
MEM 686.562500 1522638537.8783
MEM 686.562500 1522638537.9786
MEM 686.562500 1522638538.0790
MEM 686.562500 1522638538.1794
MEM 686.562500 1522638538.2797
MEM 686.562500 1522638538.3801
MEM 686.562500 1522638538.4805
MEM 686.562500 1522638538.5809
MEM 686.562500 1522638538.6825
MEM 686.562500 1522638538.7829
MEM 686.562500 1522638538.8848
MEM 686.562500 1522638538.9856
MEM 686.562500 1522638539.0860
MEM 686.562500 1522638539.1862
MEM 686.562500 1522638539.2866
MEM 686.562500 1522638539.3870
MEM 686.562500 1522638539.4873
MEM 686.562500 1522638539.5877
MEM 686.562500 1522638539.6881
MEM 686.562500 1522638539.7886
MEM 686.562500 1522638539.8890
MEM 686.562500 1522638539.9893
MEM 686.562500 1522638540.0897
MEM 686.562500 1522638540.1900
MEM 686.562500 1522638540.2903
MEM 686.562500 1522638540.3907
MEM 686.562500 1522638540.4910
MEM 686.562500 1522638540.5914
MEM 686.562500 1522638540.6917
MEM 686.562500 1522638540.7929
MEM 686.562500 1522638540.8932
MEM 686.562500 1522638540.9936
MEM 686.562500 1522638541.0940
MEM 686.562500 1522638541.1942
MEM 686.562500 1522638541.2946
MEM 686.562500 1522638541.3949
MEM 686.562500 1522638541.4953
MEM 686.562500 1522638541.5956
MEM 686.562500 1522638541.6960
MEM 686.562500 1522638541.7964
MEM 686.562500 1522638541.8967
MEM 686.562500 1522638541.9971
MEM 686.562500 1522638542.0975
MEM 686.562500 1522638542.1978
MEM 686.562500 1522638542.2982
MEM 686.562500 1522638542.3986
MEM 686.562500 1522638542.4988
MEM 686.562500 1522638542.5992
MEM 686.562500 1522638542.6995
MEM 686.562500 1522638542.7999
MEM 686.562500 1522638542.9003
MEM 686.562500 1522638543.0006
MEM 686.562500 1522638543.1010
MEM 686.562500 1522638543.2013
MEM 686.562500 1522638543.3017
MEM 686.562500 1522638543.4021
MEM 686.562500 1522638543.5025
MEM 686.562500 1522638543.6028
MEM 686.562500 1522638543.7032
MEM 686.562500 1522638543.8036
MEM 686.562500 1522638543.9060
MEM 686.562500 1522638544.0063
MEM 686.562500 1522638544.1067
MEM 686.562500 1522638544.2071
MEM 686.562500 1522638544.3074
MEM 686.562500 1522638544.4078
MEM 686.562500 1522638544.5081
MEM 686.562500 1522638544.6084
MEM 686.562500 1522638544.7088
MEM 686.562500 1522638544.8092
MEM 686.562500 1522638544.9095
MEM 686.562500 1522638545.0099
MEM 686.562500 1522638545.1103
MEM 686.562500 1522638545.2106
MEM 686.562500 1522638545.3110
MEM 686.562500 1522638545.4113
MEM 686.562500 1522638545.5117
MEM 686.562500 1522638545.6120
MEM 686.562500 1522638545.7137
MEM 686.562500 1522638545.8141
MEM 686.562500 1522638545.9144
MEM 686.562500 1522638546.0147
MEM 686.562500 1522638546.1151
MEM 686.562500 1522638546.2154
MEM 686.562500 1522638546.3158
MEM 686.562500 1522638546.4161
MEM 686.562500 1522638546.5165
MEM 686.562500 1522638546.6169
MEM 686.562500 1522638546.7175
MEM 686.562500 1522638546.8178
MEM 686.562500 1522638546.9182
MEM 686.562500 1522638547.0186
MEM 686.562500 1522638547.1189
MEM 686.562500 1522638547.2193
MEM 686.562500 1522638547.3196
MEM 686.562500 1522638547.4200
MEM 686.562500 1522638547.5203
MEM 686.562500 1522638547.6207
MEM 686.562500 1522638547.7210
MEM 686.562500 1522638547.8213
MEM 686.562500 1522638547.9217
MEM 686.562500 1522638548.0221
MEM 686.562500 1522638548.1225
MEM 686.562500 1522638548.2227
MEM 686.562500 1522638548.3230
MEM 686.562500 1522638548.4233
MEM 686.562500 1522638548.5237
MEM 686.562500 1522638548.6241
MEM 686.562500 1522638548.7275
MEM 686.562500 1522638548.8290
MEM 686.562500 1522638548.9294
MEM 686.562500 1522638549.0297
MEM 686.562500 1522638549.1301
MEM 686.562500 1522638549.2306
MEM 686.562500 1522638549.3309
MEM 686.562500 1522638549.4313
MEM 686.562500 1522638549.5317
MEM 686.562500 1522638549.6321
MEM 686.562500 1522638549.7344
MEM 686.562500 1522638549.8347
MEM 686.562500 1522638549.9352
MEM 686.562500 1522638550.0355
MEM 686.562500 1522638550.1359
MEM 686.562500 1522638550.2363
MEM 686.562500 1522638550.3366
MEM 686.562500 1522638550.4391
MEM 686.562500 1522638550.5395
MEM 686.562500 1522638550.6398
MEM 686.562500 1522638550.7422
MEM 686.562500 1522638550.8426
MEM 686.562500 1522638550.9429
MEM 686.562500 1522638551.0433
MEM 686.562500 1522638551.1436
MEM 686.562500 1522638551.2440
MEM 686.562500 1522638551.3443
MEM 686.562500 1522638551.4446
MEM 686.562500 1522638551.5450
MEM 686.562500 1522638551.6453
MEM 686.562500 1522638551.7457
MEM 686.562500 1522638551.8460
MEM 686.562500 1522638551.9463
MEM 686.562500 1522638552.0467
MEM 686.562500 1522638552.1470
MEM 686.562500 1522638552.2474
MEM 686.562500 1522638552.3477
MEM 686.562500 1522638552.4482
MEM 686.562500 1522638552.5485
MEM 686.562500 1522638552.6489
MEM 686.562500 1522638552.7492
MEM 686.562500 1522638552.8496
MEM 686.562500 1522638552.9519
MEM 686.562500 1522638553.0528
MEM 686.562500 1522638553.1531
MEM 686.562500 1522638553.2534
MEM 686.562500 1522638553.3537
MEM 686.562500 1522638553.4541
MEM 686.562500 1522638553.5544
MEM 686.562500 1522638553.6557
MEM 686.562500 1522638553.7561
MEM 686.562500 1522638553.8564
MEM 686.562500 1522638553.9585
MEM 686.562500 1522638554.0589
MEM 686.562500 1522638554.1592
MEM 686.562500 1522638554.2596
MEM 686.562500 1522638554.3599
MEM 686.562500 1522638554.4602
MEM 686.562500 1522638554.5606
MEM 686.562500 1522638554.6610
MEM 686.562500 1522638554.7618
MEM 686.562500 1522638554.8622
MEM 686.562500 1522638554.9625
MEM 686.562500 1522638555.0629
MEM 686.562500 1522638555.1633
MEM 686.562500 1522638555.2636
MEM 686.562500 1522638555.3639
MEM 686.562500 1522638555.4643
MEM 686.562500 1522638555.5646
MEM 686.562500 1522638555.6650
MEM 686.562500 1522638555.7653
MEM 686.562500 1522638555.8655
MEM 686.562500 1522638555.9659
MEM 686.562500 1522638556.0662
MEM 686.562500 1522638556.1666
MEM 686.562500 1522638556.2669
MEM 686.562500 1522638556.3673
MEM 686.562500 1522638556.4676
MEM 686.562500 1522638556.5680
MEM 686.562500 1522638556.6683
MEM 686.562500 1522638556.7687
MEM 686.562500 1522638556.8691
MEM 686.562500 1522638556.9694
MEM 686.562500 1522638557.0698
MEM 686.562500 1522638557.1715
MEM 686.562500 1522638557.2726
MEM 686.562500 1522638557.3730
MEM 686.562500 1522638557.4733
MEM 686.562500 1522638557.5737
MEM 686.562500 1522638557.6740
MEM 686.562500 1522638557.7743
MEM 686.562500 1522638557.8747
MEM 686.562500 1522638557.9750
MEM 686.562500 1522638558.0753
MEM 686.562500 1522638558.1757
MEM 686.562500 1522638558.2760
MEM 686.562500 1522638558.3764
MEM 686.562500 1522638558.4768
MEM 686.562500 1522638558.5801
MEM 686.562500 1522638558.6804
MEM 686.562500 1522638558.7808
MEM 686.562500 1522638558.8840
MEM 686.562500 1522638558.9844
MEM 686.562500 1522638559.0848
MEM 686.562500 1522638559.1852
MEM 686.562500 1522638559.2856
MEM 686.562500 1522638559.3859
MEM 686.562500 1522638559.4863
MEM 686.562500 1522638559.5867
MEM 686.562500 1522638559.6871
MEM 686.562500 1522638559.7875
MEM 686.562500 1522638559.8879
MEM 686.562500 1522638559.9882
MEM 686.562500 1522638560.0886
MEM 686.562500 1522638560.1891
MEM 686.562500 1522638560.2895
MEM 686.562500 1522638560.3897
MEM 686.562500 1522638560.4901
MEM 686.562500 1522638560.5905
MEM 686.562500 1522638560.6909
MEM 686.562500 1522638560.7913
MEM 686.562500 1522638560.8927
MEM 686.562500 1522638560.9931
MEM 686.562500 1522638561.0935
MEM 686.562500 1522638561.1938
MEM 686.562500 1522638561.2942
MEM 686.562500 1522638561.3946
MEM 686.562500 1522638561.4949
MEM 686.562500 1522638561.5953
MEM 686.562500 1522638561.6957
MEM 686.562500 1522638561.7961
MEM 686.562500 1522638561.8964
MEM 686.562500 1522638561.9968
MEM 686.562500 1522638562.0972
MEM 686.562500 1522638562.1975
MEM 686.562500 1522638562.2979
MEM 686.562500 1522638562.3982
MEM 686.562500 1522638562.4986
MEM 686.562500 1522638562.5990
MEM 686.562500 1522638562.6994
MEM 686.562500 1522638562.7998
MEM 686.562500 1522638562.9001
MEM 686.562500 1522638563.0005
MEM 686.562500 1522638563.1009
MEM 686.562500 1522638563.2013
MEM 686.562500 1522638563.3016
MEM 686.562500 1522638563.4020
MEM 686.562500 1522638563.5022
MEM 686.562500 1522638563.6025
MEM 686.562500 1522638563.7029
MEM 686.562500 1522638563.8032
MEM 686.562500 1522638563.9036
MEM 686.562500 1522638564.0039
MEM 686.562500 1522638564.1043
MEM 686.562500 1522638564.2047
MEM 686.562500 1522638564.3051
MEM 686.562500 1522638564.4054
MEM 686.562500 1522638564.5058
MEM 686.562500 1522638564.6079
MEM 686.562500 1522638564.7082
MEM 686.562500 1522638564.8089
MEM 686.562500 1522638564.9093
MEM 686.562500 1522638565.0097
MEM 686.562500 1522638565.1100
MEM 686.562500 1522638565.2103
MEM 686.562500 1522638565.3106
MEM 686.562500 1522638565.4110
MEM 686.562500 1522638565.5114
MEM 686.562500 1522638565.6118
MEM 686.562500 1522638565.7121
MEM 686.562500 1522638565.8124
MEM 686.562500 1522638565.9128
MEM 686.562500 1522638566.0131
MEM 686.562500 1522638566.1135
MEM 686.562500 1522638566.2140
MEM 686.562500 1522638566.3143
MEM 686.562500 1522638566.4147
MEM 686.562500 1522638566.5151
MEM 686.562500 1522638566.6165
MEM 686.562500 1522638566.7170
MEM 686.562500 1522638566.8174
MEM 686.562500 1522638566.9178
MEM 686.562500 1522638567.0182
MEM 686.562500 1522638567.1186
MEM 686.562500 1522638567.2190
MEM 686.562500 1522638567.3194
MEM 686.562500 1522638567.4198
MEM 686.562500 1522638567.5200
MEM 686.562500 1522638567.6204
MEM 686.562500 1522638567.7207
MEM 686.562500 1522638567.8211
MEM 686.562500 1522638567.9214
MEM 686.562500 1522638568.0218
MEM 686.562500 1522638568.1222
MEM 686.562500 1522638568.2225
MEM 686.562500 1522638568.3229
MEM 686.562500 1522638568.4232
MEM 686.562500 1522638568.5236
MEM 686.562500 1522638568.6239
MEM 686.562500 1522638568.7243
MEM 686.562500 1522638568.8255
MEM 686.562500 1522638568.9270
MEM 686.562500 1522638569.0274
MEM 686.562500 1522638569.1277
MEM 686.562500 1522638569.2281
MEM 686.562500 1522638569.3286
MEM 686.562500 1522638569.4290
MEM 686.562500 1522638569.5293
MEM 686.562500 1522638569.6297
MEM 686.562500 1522638569.7307
MEM 686.562500 1522638569.8311
MEM 686.562500 1522638569.9314
MEM 686.562500 1522638570.0317
MEM 686.562500 1522638570.1320
MEM 686.562500 1522638570.2324
MEM 686.562500 1522638570.3327
MEM 686.562500 1522638570.4331
MEM 686.562500 1522638570.5334
MEM 686.562500 1522638570.6338
MEM 686.562500 1522638570.7341
MEM 686.562500 1522638570.8354
MEM 686.562500 1522638570.9358
MEM 686.562500 1522638571.0361
MEM 686.562500 1522638571.1364
MEM 686.562500 1522638571.2368
MEM 686.562500 1522638571.3371
MEM 686.562500 1522638571.4375
MEM 686.562500 1522638571.5378
MEM 686.562500 1522638571.6382
MEM 686.562500 1522638571.7385
MEM 686.562500 1522638571.8390
MEM 686.562500 1522638571.9393
MEM 686.562500 1522638572.0397
MEM 686.562500 1522638572.1400
MEM 686.562500 1522638572.2404
MEM 686.562500 1522638572.3408
MEM 686.562500 1522638572.4411
MEM 686.562500 1522638572.5415
MEM 686.562500 1522638572.6418
MEM 686.562500 1522638572.7422
MEM 686.562500 1522638572.8426
MEM 686.562500 1522638572.9429
MEM 686.562500 1522638573.0433
MEM 686.562500 1522638573.1437
MEM 686.562500 1522638573.2460
MEM 686.562500 1522638573.3463
MEM 686.562500 1522638573.4467
MEM 686.562500 1522638573.5470
MEM 686.562500 1522638573.6474
MEM 686.562500 1522638573.7478
MEM 686.562500 1522638573.8482
MEM 686.562500 1522638573.9485
MEM 686.562500 1522638574.0488
MEM 686.562500 1522638574.1492
MEM 686.562500 1522638574.2496
MEM 686.562500 1522638574.3503
MEM 686.562500 1522638574.4508
MEM 686.562500 1522638574.5512
MEM 686.562500 1522638574.6515
MEM 686.562500 1522638574.7536
MEM 686.562500 1522638574.8539
MEM 686.562500 1522638574.9543
MEM 686.562500 1522638575.0547
MEM 686.562500 1522638575.1550
MEM 686.562500 1522638575.2554
MEM 686.562500 1522638575.3558
MEM 686.562500 1522638575.4561
MEM 686.562500 1522638575.5565
MEM 686.562500 1522638575.6569
MEM 686.562500 1522638575.7572
MEM 686.562500 1522638575.8576
MEM 686.562500 1522638575.9605
MEM 686.562500 1522638576.0608
MEM 686.562500 1522638576.1613
MEM 686.562500 1522638576.2617
MEM 686.562500 1522638576.3621
MEM 686.562500 1522638576.4625
MEM 686.562500 1522638576.5628
MEM 686.562500 1522638576.6633
MEM 686.562500 1522638576.7637
MEM 686.562500 1522638576.8642
MEM 686.562500 1522638576.9646
MEM 686.562500 1522638577.0650
MEM 686.562500 1522638577.1654
MEM 686.562500 1522638577.2658
MEM 686.562500 1522638577.3662
MEM 686.562500 1522638577.4666
MEM 686.562500 1522638577.5669
MEM 686.562500 1522638577.6673
MEM 686.562500 1522638577.7677
MEM 686.562500 1522638577.8680
MEM 686.562500 1522638577.9684
MEM 686.562500 1522638578.0687
MEM 686.562500 1522638578.1691
MEM 686.562500 1522638578.2695
MEM 686.562500 1522638578.3699
MEM 686.562500 1522638578.4703
MEM 686.562500 1522638578.5715
MEM 686.562500 1522638578.6738
MEM 686.562500 1522638578.7742
MEM 686.562500 1522638578.8745
MEM 686.562500 1522638578.9766
MEM 686.562500 1522638579.0770
MEM 686.562500 1522638579.1774
MEM 686.562500 1522638579.2777
MEM 686.562500 1522638579.3781
MEM 686.562500 1522638579.4785
MEM 686.562500 1522638579.5793
MEM 686.562500 1522638579.6814
MEM 686.562500 1522638579.7817
MEM 686.562500 1522638579.8842
MEM 686.562500 1522638579.9847
MEM 686.562500 1522638580.0850
MEM 686.562500 1522638580.1854
MEM 686.562500 1522638580.2858
MEM 686.562500 1522638580.3862
MEM 686.562500 1522638580.4866
MEM 686.562500 1522638580.5870
MEM 686.562500 1522638580.6874
MEM 686.562500 1522638580.7878
MEM 686.562500 1522638580.8881
MEM 686.562500 1522638580.9893
MEM 686.562500 1522638581.0896
MEM 686.562500 1522638581.1911
MEM 686.562500 1522638581.2915
MEM 686.562500 1522638581.3917
MEM 686.562500 1522638581.4920
MEM 686.562500 1522638581.5924
MEM 686.562500 1522638581.6927
MEM 686.562500 1522638581.7930
MEM 686.562500 1522638581.8934
MEM 686.562500 1522638581.9938
MEM 686.562500 1522638582.0941
MEM 686.562500 1522638582.1945
MEM 686.562500 1522638582.2948
MEM 686.562500 1522638582.3952
MEM 686.562500 1522638582.4955
MEM 686.562500 1522638582.5958
MEM 686.562500 1522638582.6962
MEM 686.562500 1522638582.7966
MEM 686.562500 1522638582.8969
MEM 686.562500 1522638582.9973
MEM 686.562500 1522638583.0976
MEM 686.562500 1522638583.1980
MEM 686.562500 1522638583.2983
MEM 686.562500 1522638583.3986
MEM 686.562500 1522638583.4990
MEM 686.562500 1522638583.5993
MEM 686.562500 1522638583.6997
MEM 686.562500 1522638583.8000
MEM 686.562500 1522638583.9004
MEM 686.562500 1522638584.0007
MEM 686.562500 1522638584.1011
MEM 686.562500 1522638584.2015
MEM 686.562500 1522638584.3018
MEM 686.562500 1522638584.4031
MEM 686.562500 1522638584.5035
MEM 686.562500 1522638584.6039
MEM 686.562500 1522638584.7043
MEM 686.562500 1522638584.8048
MEM 686.562500 1522638584.9052
MEM 686.562500 1522638585.0056
MEM 686.562500 1522638585.1060
MEM 686.562500 1522638585.2064
MEM 686.562500 1522638585.3067
MEM 686.562500 1522638585.4071
MEM 686.562500 1522638585.5075
MEM 686.562500 1522638585.6079
MEM 686.562500 1522638585.7082
MEM 686.562500 1522638585.8086
MEM 686.562500 1522638585.9090
MEM 686.562500 1522638586.0093
MEM 686.562500 1522638586.1121
MEM 686.562500 1522638586.2124
MEM 686.562500 1522638586.3128
MEM 686.562500 1522638586.4132
MEM 686.562500 1522638586.5135
MEM 686.562500 1522638586.6139
MEM 686.562500 1522638586.7142
MEM 686.562500 1522638586.8146
MEM 686.562500 1522638586.9150
MEM 686.562500 1522638587.0154
MEM 686.562500 1522638587.1157
MEM 686.562500 1522638587.2161
MEM 686.562500 1522638587.3176
MEM 686.562500 1522638587.4182
MEM 686.562500 1522638587.5184
MEM 686.562500 1522638587.6187
MEM 686.562500 1522638587.7191
MEM 686.562500 1522638587.8195
MEM 686.562500 1522638587.9198
MEM 686.562500 1522638588.0202
MEM 686.562500 1522638588.1205
MEM 686.562500 1522638588.2209
MEM 686.562500 1522638588.3213
MEM 686.562500 1522638588.4216
MEM 686.562500 1522638588.5220
MEM 686.562500 1522638588.6221
MEM 686.562500 1522638588.7225
MEM 686.562500 1522638588.8228
MEM 686.562500 1522638588.9232
MEM 686.562500 1522638589.0266
MEM 686.562500 1522638589.1272
MEM 686.562500 1522638589.2275
MEM 686.562500 1522638589.3279
MEM 686.562500 1522638589.4283
MEM 686.562500 1522638589.5286
MEM 686.562500 1522638589.6288
MEM 686.562500 1522638589.7292
MEM 686.562500 1522638589.8296
MEM 686.562500 1522638589.9300
MEM 686.562500 1522638590.0314
MEM 686.562500 1522638590.1318
MEM 686.562500 1522638590.2322
MEM 686.562500 1522638590.3326
MEM 686.562500 1522638590.4329
MEM 686.562500 1522638590.5333
MEM 686.562500 1522638590.6336
MEM 686.562500 1522638590.7340
MEM 686.562500 1522638590.8343
MEM 686.562500 1522638590.9345
MEM 686.562500 1522638591.0348
MEM 686.562500 1522638591.1350
MEM 686.562500 1522638591.2354
MEM 686.562500 1522638591.3358
MEM 686.562500 1522638591.4361
MEM 686.562500 1522638591.5365
MEM 686.562500 1522638591.6368
MEM 686.562500 1522638591.7372
MEM 686.562500 1522638591.8376
MEM 686.562500 1522638591.9380
MEM 686.562500 1522638592.0384
MEM 686.562500 1522638592.1388
MEM 686.562500 1522638592.2391
MEM 686.562500 1522638592.3394
MEM 686.562500 1522638592.4398
MEM 686.562500 1522638592.5402
MEM 686.562500 1522638592.6406
MEM 686.562500 1522638592.7415
MEM 686.562500 1522638592.8419
MEM 686.562500 1522638592.9422
MEM 686.562500 1522638593.0426
MEM 686.562500 1522638593.1429
MEM 686.562500 1522638593.2433
MEM 686.562500 1522638593.3437
MEM 686.562500 1522638593.4439
MEM 686.562500 1522638593.5443
MEM 686.562500 1522638593.6445
MEM 686.562500 1522638593.7449
MEM 686.562500 1522638593.8452
MEM 686.562500 1522638593.9472
MEM 686.562500 1522638594.0477
MEM 686.562500 1522638594.1480
MEM 686.562500 1522638594.2485
MEM 686.562500 1522638594.3488
MEM 686.562500 1522638594.4492
MEM 686.562500 1522638594.5497
MEM 686.562500 1522638594.6501
MEM 686.562500 1522638594.7504
MEM 686.562500 1522638594.8508
MEM 686.562500 1522638594.9513
MEM 686.562500 1522638595.0539
MEM 686.562500 1522638595.1543
MEM 686.562500 1522638595.2547
MEM 686.562500 1522638595.3551
MEM 686.562500 1522638595.4555
MEM 686.562500 1522638595.5558
MEM 686.562500 1522638595.6572
MEM 686.562500 1522638595.7577
MEM 686.562500 1522638595.8580
MEM 686.562500 1522638595.9583
MEM 686.562500 1522638596.0587
MEM 686.562500 1522638596.1590
MEM 686.562500 1522638596.2594
MEM 686.562500 1522638596.3598
MEM 686.562500 1522638596.4602
MEM 686.562500 1522638596.5605
MEM 686.562500 1522638596.6609
MEM 686.562500 1522638596.7613
MEM 686.562500 1522638596.8617
MEM 686.562500 1522638596.9621
MEM 686.562500 1522638597.0625
MEM 686.562500 1522638597.1637
MEM 686.562500 1522638597.2643
MEM 686.562500 1522638597.3647
MEM 686.562500 1522638597.4651
MEM 686.562500 1522638597.5655
MEM 686.562500 1522638597.6658
MEM 686.562500 1522638597.7662
MEM 686.562500 1522638597.8667
MEM 686.562500 1522638597.9670
MEM 686.562500 1522638598.0673
MEM 686.562500 1522638598.1677
MEM 686.562500 1522638598.2681
MEM 686.562500 1522638598.3685
MEM 686.562500 1522638598.4689
MEM 686.562500 1522638598.5693
MEM 686.562500 1522638598.6697
MEM 686.562500 1522638598.7700
MEM 686.562500 1522638598.8704
MEM 686.562500 1522638598.9708
MEM 686.562500 1522638599.0713
MEM 686.562500 1522638599.1716
MEM 686.562500 1522638599.2720
MEM 686.562500 1522638599.3753
MEM 686.562500 1522638599.4756
MEM 686.562500 1522638599.5760
MEM 686.562500 1522638599.6764
MEM 686.562500 1522638599.7767
MEM 686.562500 1522638599.8771
MEM 686.562500 1522638599.9775
MEM 686.562500 1522638600.0779
MEM 686.562500 1522638600.1783
MEM 686.562500 1522638600.2787
MEM 686.562500 1522638600.3791
MEM 686.562500 1522638600.4794
MEM 686.562500 1522638600.5798
MEM 686.562500 1522638600.6802
MEM 686.562500 1522638600.7807
MEM 686.562500 1522638600.8811
MEM 686.562500 1522638600.9815
MEM 686.562500 1522638601.0828
MEM 686.562500 1522638601.1835
MEM 686.562500 1522638601.2839
MEM 686.562500 1522638601.3843
MEM 686.562500 1522638601.4846
MEM 686.562500 1522638601.5850
MEM 686.562500 1522638601.6855
MEM 686.562500 1522638601.7859
MEM 686.562500 1522638601.8863
MEM 686.562500 1522638601.9866
MEM 686.562500 1522638602.0870
MEM 686.562500 1522638602.1872
MEM 686.562500 1522638602.2875
MEM 686.562500 1522638602.3878
MEM 686.562500 1522638602.4882
MEM 686.562500 1522638602.5885
MEM 686.562500 1522638602.6888
MEM 686.562500 1522638602.7892
MEM 686.562500 1522638602.8895
MEM 686.562500 1522638602.9898
MEM 686.562500 1522638603.0902
MEM 686.562500 1522638603.1906
MEM 686.562500 1522638603.2908
MEM 686.562500 1522638603.3911
MEM 686.562500 1522638603.4915
MEM 686.562500 1522638603.5917
MEM 686.562500 1522638603.6920
MEM 686.562500 1522638603.7923
MEM 686.562500 1522638603.8927
MEM 686.562500 1522638603.9931
MEM 686.562500 1522638604.0935
MEM 686.562500 1522638604.1937
MEM 686.562500 1522638604.2941
MEM 686.562500 1522638604.3945
MEM 686.562500 1522638604.4961
MEM 686.562500 1522638604.5964
MEM 686.562500 1522638604.6968
MEM 686.562500 1522638604.7972
MEM 686.562500 1522638604.8976
MEM 686.562500 1522638604.9981
MEM 686.562500 1522638605.0985
MEM 686.562500 1522638605.1990
MEM 686.562500 1522638605.2994
MEM 686.562500 1522638605.4000
MEM 686.562500 1522638605.5004
MEM 686.562500 1522638605.6022
MEM 686.562500 1522638605.7026
MEM 686.562500 1522638605.8030
MEM 686.562500 1522638605.9034
MEM 686.562500 1522638606.0037
MEM 686.562500 1522638606.1041
MEM 686.562500 1522638606.2045
MEM 686.562500 1522638606.3048
MEM 686.562500 1522638606.4052
MEM 686.562500 1522638606.5057
MEM 686.562500 1522638606.6062
MEM 686.562500 1522638606.7066
MEM 686.562500 1522638606.8071
MEM 686.562500 1522638606.9075
MEM 686.562500 1522638607.0079
MEM 686.562500 1522638607.1083
MEM 686.562500 1522638607.2087
MEM 686.562500 1522638607.3091
MEM 686.562500 1522638607.4094
MEM 686.562500 1522638607.5098
MEM 686.562500 1522638607.6103
MEM 686.562500 1522638607.7107
MEM 686.562500 1522638607.8111
MEM 686.562500 1522638607.9116
MEM 686.562500 1522638608.0120
MEM 686.562500 1522638608.1124
MEM 686.562500 1522638608.2128
MEM 686.562500 1522638608.3131
MEM 686.562500 1522638608.4135
MEM 686.562500 1522638608.5138
MEM 686.562500 1522638608.6142
MEM 686.562500 1522638608.7147
MEM 686.562500 1522638608.8151
MEM 686.562500 1522638608.9155
MEM 686.562500 1522638609.0160
MEM 686.562500 1522638609.1164
MEM 686.562500 1522638609.2168
MEM 686.562500 1522638609.3171
MEM 686.562500 1522638609.4196
MEM 686.562500 1522638609.5200
MEM 686.562500 1522638609.6204
MEM 686.562500 1522638609.7213
MEM 686.562500 1522638609.8216
MEM 686.562500 1522638609.9225
MEM 686.562500 1522638610.0229
MEM 686.562500 1522638610.1234
MEM 686.562500 1522638610.2238
MEM 686.562500 1522638610.3243
MEM 686.562500 1522638610.4245
MEM 686.562500 1522638610.5248
MEM 686.562500 1522638610.6263
MEM 686.562500 1522638610.7266
MEM 686.562500 1522638610.8270
MEM 686.562500 1522638610.9273
MEM 686.562500 1522638611.0277
MEM 686.562500 1522638611.1280
MEM 686.562500 1522638611.2284
MEM 686.562500 1522638611.3288
MEM 686.562500 1522638611.4292
MEM 686.562500 1522638611.5296
MEM 686.562500 1522638611.6299
MEM 686.562500 1522638611.7303
MEM 686.562500 1522638611.8306
MEM 686.562500 1522638611.9310
MEM 686.562500 1522638612.0313
MEM 686.562500 1522638612.1317
MEM 686.562500 1522638612.2320
MEM 686.562500 1522638612.3324
MEM 686.562500 1522638612.4328
MEM 686.562500 1522638612.5332
